stem	boards	size	ptsNoneOpened	youCompletion	topQCompletion	frontierCompletion	uncontestedPerGame
MERES	24	2.0417	19800	0.5	1	0.55172	11.505
TESTER	21	2.3333	19600	0.7	0.75	0.73684	11.389
SORA	112	2.3571	19600	0.75862	0.61538	0.68571	11.389
GOAL	24	2.875	19600	0.63636	0.5	0.66667	11.389
DERAT	81	2.7778	19600	0.84211	0.89474	0.87059	11.389
DREES	25	2	19600	0.5	0.5	0.53333	11.389
SATED	20	2.2	19600	0.42857	0.5	0.47368	11.389
RENO	106	2.217	19600	0.81395	0.88889	0.82258	11.389
ENDERS	27	3.0741	19600	0.75926	1	0.84507	11.389
MOSS	20	2.75	19600	0.43478	0.71429	0.57143	11.389
LIND	43	2.3488	19600	0.625	0.5	0.68182	11.389
PAGE	24	3.3333	19400	0.82143	1	0.7971	11.273
WORSE	27	3.3333	19400	0.74468	0.63636	0.76667	11.273
SHIRE	37	2.2432	19400	0.82	0.78571	0.84058	11.273
UMES	22	2.7273	19400	0.42308		0.43902	11.273
MORN	43	3.0698	19400	0.82353	0.8125	0.76056	11.273
SHETS	23	2.1304	19400	0.64	0.5	0.58333	11.273
ROIDS	24	2.625	19200	0.45455	0.5	0.52381	11.156
LEAM	40	2.45	19200	0.75	0.77778	0.75758	11.156
VISE	25	3.32	19200	0.59375	0.375	0.57895	11.156
BIRD	23	3.6087	19200	0.75	0.33333	0.69697	11.156
SPEAR	25	2.32	19200	0.69231	0.8	0.77551	11.156
DULE	24	2.7083	19200	0.77419	1	0.69767	11.156
NARES	36	2.1111	19200	0.55	0.625	0.57447	11.156
MOCH	23	3.6087	19200	0.42424		0.58333	11.156
NEATH	36	2.4722	19200	0.375	0.5	0.4	11.156
TASSE	21	2.5714	19000	0.52941	0.25	0.6129	11.04
STEER	50	2.18	19000	0.80645	0.85714	0.87097	11.04
NOTA	89	2.7528	19000	1	1	0.65714	11.04
STRAW	23	2.3913	19000	0.6875	0.625	0.66667	11.04
SORN	54	2.463	19000	0.6	0.8	0.73684	11.04
GEES	37	2.5405	19000	0.35	0.5	0.37838	11.04
TINED	22	2.0909	19000	0.53333	0.5	0.52174	11.04
AMENS	33	2.2121	19000	0.53846	0.57143	0.5625	11.04
MILT	22	3.0455	19000	0.71429	0.875	0.68182	11.04
CARDI	25	3.52	19000	0.71429	1	0.7381	11.04
AUNTS	24	2.7917	19000	0.71429	0.5	0.69091	11.04
GRAIL	22	2.8182	19000	0.73171	1	0.78846	11.04
HITS	67	2.1493	18800	0.6375	0.6	0.66667	10.924
SOWN	20	3	18800	0.39286	0.33333	0.42857	10.924
RIAD	65	2.6462	18800	0.52941	0.4	0.5	10.924
LADS	31	2.3871	18800	0.48649	0.6	0.56818	10.924
LEAL	43	2.5581	18800	0.44	0.375	0.41935	10.924
NUTS	36	2.1944	18800	0.5	0.75	0.60526	10.924
HEAP	36	3.0556	18800	0.66667		0.67273	10.924
FOND	21	3.5714	18800	0.61905		0.59459	10.924
SAUT	46	3.2174	18800	0.78182	0.66667	0.80882	10.924
COSTE	45	2.8222	18600	0.82524	0.89286	0.89474	10.808
DUST	29	3.2759	18600	0.64286	0.625	0.65957	10.808
STRIDE	27	2.4444	18600	0.68182	1	0.68966	10.808
LEAF	25	2.28	18600	0.65517	1	0.68571	10.808
DALI	37	2.3514	18600	0.5	0.75	0.5	10.808
CASH	23	2.5652	18600	0.7037	0.66667	0.67568	10.808
ARETT	38	2.2105	18600	0.78723	1	0.82353	10.808
SHAN	40	2.525	18400	0.66667	1	0.67273	10.691
ARSES	38	2.2105	18400	0.6875	0.81818	0.72727	10.691
MIRS	61	2.4262	18400	0.3913	0.5	0.40909	10.691
RUND	22	2.5	18400	0.6		0.67647	10.691
LAVE	22	4.5909	18400	0.72165	0.83784	0.83505	10.691
STEND	27	2.2593	18400	0.77778	0.875	0.68571	10.691
TAIT	75	2.2533	18400	0.83721	0.9	0.80556	10.691
PODS	21	2.4286	18400	0.43478		0.47222	10.691
FIST	21	2.619	18400	0.66667	0.8	0.66667	10.691
OASTS	31	2.6452	18400	0.68293	1	0.66038	10.691
DONA	61	2.9836	18400	0.5	0.76471	0.71111	10.691
NOUT	34	2.7059	18200	0.59259		0.59574	10.575
TRIER	42	2.5476	18200	0.73333	0.64286	0.74419	10.575
ACRES	23	2.1739	18200	0.44444		0.45	10.575
BETE	35	2.7143	18200	0.54286	0.625	0.625	10.575
NAPE	43	2.3953	18200	0.75	1	0.73684	10.575
CEDE	33	3.2424	18200	0.71429		0.61364	10.575
CITS	28	2.0714	18200	0.5625	0.5	0.53125	10.575
LEME	25	2.72	18200	0.43478	0.66667	0.61364	10.575
SUIT	50	3.34	18200	0.84848	0.9	0.78947	10.575
RAWN	28	2.7143	18200	0.66667	0.5	0.65909	10.575
TRONS	27	2.5926	18200	0.5	0.5	0.5	10.575
STELA	104	2.5096	18200	0.5	0.7	0.58065	10.575
HIND	35	2.6286	18000	0.82353	0.33333	0.84	10.459
TARO	149	2.6107	18000	0.775	0.70833	0.76744	10.459
BARES	23	2.0435	18000	0.625	0.5	0.66667	10.459
SARD	51	2.6275	17800	0.72727		0.6	10.343
ACERS	41	3.0488	17800	0.75676	0.5625	0.81897	10.343
POET	49	2.4898	17800	0.67857	1	0.72973	10.343
SHOP	23	3	17800	0.65116		0.8	10.343
VETS	23	2.913	17800	0.38462	0.25	0.4	10.343
TYRE	42	3.5238	17800	0.58537	1	0.60976	10.343
LAER	151	2.2185	17600	0.77632	0.8	0.76531	10.227
SUED	28	2.6429	17600	0.33333	0.33333	0.35	10.227
PEASE	30	2.3	17600	0.67647	0.7	0.72917	10.227
TOSH	41	2.5854	17600	0.72727	0.83333	0.77586	10.227
TEAMS	25	2.24	17600	0.70968	0.71429	0.71429	10.227
VOLT	22	4.5455	17600	0.43478	0.33333	0.55263	10.227
GORS	45	2.7111	17600	0.63636	0.5	0.58333	10.227
EMOTE	23	3.913	17600		0.86667	0.71111	10.227
HOARS	34	2.7647	17600	0.7619	0.83333	0.75	10.227
DOLS	34	2.2059	17600	0.47619	0.44444	0.46667	10.227
HONS	20	2.45	17600	0.45455	0.5	0.46667	10.227
STIRE	84	2.131	17600	0.87705	0.9375	0.91139	10.227
PLIE	38	3.4474	17400	0.45	0.8	0.62791	10.11
RAISED	20	2.2	17400	0.57895		0.66667	10.11
HUNT	26	3.2308	17400	0.80851	0.8	0.8	10.11
ERASE	74	2.4595	17400	0.83908	1	0.8866	10.11
TILED	26	2.1923	17400	0.53333	0.8	0.69811	10.11
TRUE	70	2.8857	17400	0.44444	0.55556	0.68627	10.11
AMEND	20	3.2	17200	0.71875	0.66667	0.7619	9.9942
TINAS	31	2.1935	17200	0.5	0.5	0.51515	9.9942
SOON	26	2.4231	17200	0.65385		0.74359	9.9942
HEFT	24	3.5833	17200	0.59375		0.61111	9.9942
RENTE	58	2.6897	17200	0.83838	1	0.90598	9.9942
RIOTS	26	2.1923	17200	0.45455	0.5	0.44444	9.9942
BUTE	23	2.7391	17200	0.65789	0.72222	0.70833	9.9942
DAME	32	2.2188	17200	0.83333	0.75	0.8	9.9942
TAGS	38	2.1053	17200	0.61765	0.66667	0.625	9.9942
GEAL	33	2.2727	17200	0.725	0.69231	0.77083	9.9942
NIGH	27	3.5556	17200	0.5	0.625	0.56667	9.9942
OWTS	32	2.7188	17000	0.56522	0.33333	0.56604	9.878
CRIM	21	3.7143	17000	0.52778		0.68293	9.878
ANNA	24	6.2083	17000			0.29412	9.878
URINE	34	2.7941	17000	0.76	0.71429	0.72973	9.878
SOOL	36	3.3889	17000	0.69811	0.4	0.7875	9.878
DONG	28	2.6786	17000	0.69048	0.66667	0.65	9.878
LINTER	25	2.36	17000	0.77778	1	0.83019	9.878
VEAL	27	3	17000	0.63636	0.77778	0.62162	9.878
PITS	22	2.4091	16800	0.5	0.5	0.51613	9.7618
MAID	37	2.8649	16800	0.61905	1	0.69444	9.7618
OATH	51	2.8039	16800	0.66667	1	0.72222	9.7618
OATERS	23	2.1739	16800	0.72414	0.66667	0.70455	9.7618
DEES	50	2.06	16800	0.5	0.625	0.52381	9.7618
AMATE	26	3.3846	16800		0.5	0.59259	9.7618
NILL	30	2.4	16800	0.64	1	0.7381	9.7618
GANE	21	2.4286	16800	0.44444	0.5	0.40909	9.7618
DEAN	84	2.2857	16800	0.85	0.73333	0.88235	9.7618
CANTER	20	2.55	16800	0.78378	0.90909	0.83673	9.7618
COIL	23	2.8696	16800	0.63889	1	0.75	9.7618
RELATE	27	3.037	16800	0.80952	1	0.85455	9.7618
SNEER	35	2.2	16800	0.81818	0.5	0.83051	9.7618
FEER	25	2.68	16800	0.69565	0.81818	0.79661	9.7618
AIRNS	24	2.0833	16600	0.47619	0.5	0.52	9.6456
DRONE	37	2.7838	16600	0.79365	1	0.83562	9.6456
RISEN	66	2.2273	16600	0.73913	0.66667	0.725	9.6456
STOA	132	2.697	16600	0.61538	0.5	0.62963	9.6456
VARE	26	2.6538	16600	0.60714	0.75	0.64706	9.6456
MANO	49	2.7347	16600	0.63158	1	0.62857	9.6456
DELT	83	2.6988	16600	0.90588	0.64286	0.88991	9.6456
GALS	20	2.35	16400	0.46154		0.42857	9.5293
SILL	31	2.4516	16400	0.77358	0.7	0.81818	9.5293
RAHS	53	2.5094	16400	0.4	0.5	0.375	9.5293
MOTS	20	2.2	16400	0.44444	0.375	0.42857	9.5293
SERING	25	2.24	16400	0.67742	0.5	0.74194	9.5293
BOTE	28	2.6071	16400	0.68966	0.625	0.70833	9.5293
ROUL	23	3.8261	16200	0.375	0.5	0.68421	9.4131
TEEM	53	2.8113	16200	0.76768	0.76471	0.79825	9.4131
ARSED	31	2.2581	16200	0.5	0.42857	0.575	9.4131
GULE	22	3.5	16200	0.4	0.41667	0.5625	9.4131
STAIR	35	2.2	16200	0.84444	0.88889	0.86207	9.4131
RETAIN	24	2.25	16200	0.90909	0.7	0.82051	9.4131
ROADS	23	2.4348	16200	0.65		0.62963	9.4131
GOATS	22	2.0455	16200	0.53846	0.5	0.52174	9.4131
PELS	24	2.375	16200	0.41176	0.5	0.42857	9.4131
SHITE	38	2.1842	16200	0.80769	0.8	0.80952	9.4131
HEEL	26	2.8846	16000	0.77778	0.44444	0.8	9.2969
SORI	58	2.3103	16000	0.82927	1	0.8	9.2969
AIMS	39	2.2564	16000	0.64865	1	0.62222	9.2969
BRIS	41	2.9756	16000	0.61905	0.6	0.61765	9.2969
WITE	38	2.6579	16000	0.64815	0.4	0.74667	9.2969
TINTS	22	2.3636	16000	0.72	0.5	0.68571	9.2969
ARMER	22	2.9091	16000	0.66667	0.64286	0.63636	9.2969
FRIS	44	3.4091	16000	0.66667	1	0.66667	9.2969
HEIST	36	2.6111	16000	0.76923	1	0.74359	9.2969
DOPE	26	3.5	16000	0.75342		0.80822	9.2969
HOLO	24	3.4167	16000	0.45		0.48	9.2969
ELDS	35	2.6571	16000	0.42857	0.5	0.46429	9.2969
ANTIS	29	2.2759	15800	0.5	0.5	0.47368	9.1807
RATHE	30	2.2667	15800	0.76923	0.83333	0.76923	9.1807
URDS	29	2.8966	15800	0.34615	0.57143	0.4186	9.1807
RASTER	34	2.0882	15800	0.85106	0.875	0.87931	9.1807
ISLE	143	4.1329	15800		0.55556	0.57143	9.1807
TOAST	22	3.0455	15800	0.8	0.8	0.78049	9.1807
COOT	26	3.6923	15800	0.82022	0.7931	0.85417	9.1807
TACHE	26	2.1538	15800	0.84615	1	0.83333	9.1807
TOAD	34	2.3824	15800	0.68421	1	0.71875	9.1807
TOMS	29	2.1379	15600	0.46154		0.46429	9.0645
PROSE	27	2.963	15600	0.70588	0.4	0.76923	9.0645
RENNE	29	3.5172	15600		1	0.7561	9.0645
PINA	43	4.0233	15600	0.42857		0.38889	9.0645
HEATH	25	3.68	15600	0.6087		0.64286	9.0645
RANA	66	2.9394	15600	0.72727	1	0.69231	9.0645
MOOT	28	3.2857	15600	0.79412	0.9	0.80247	9.0645
ALIST	48	3.2917	15400	0.5	0.66667	0.4	8.9483
HOAS	41	2.561	15400	0.92105	0.6	0.82456	8.9483
PISH	23	3.1304	15400	0.5		0.5	8.9483
STOUR	25	2.72	15400	0.78571	1	0.81481	8.9483
RECIT	34	3.0588	15400	0.66667	0.75	0.71875	8.9483
ANISE	49	2.6122	15400	0.28571	0.5	0.53333	8.9483
PEER	47	2.7447	15400	0.7093	0.82759	0.77477	8.9483
SPED	26	3	15400	0.58824	0.4	0.48485	8.9483
BEAD	28	2.7143	15400	0.65	1	0.675	8.9483
PARD	37	3.4865	15400	0.62069		0.65854	8.9483
HEED	31	2.3871	15400	0.63636	0.8	0.64103	8.9483
TILS	23	2.2174	15200	0.45455	0.5	0.47059	8.8321
OCHER	22	3.0455	15200	0.28571	0.5	0.44444	8.8321
PRESE	29	2.7931	15200	0.54545		0.5	8.8321
SCARE	46	2.587	15200	0.7907	0.90909	0.88	8.8321
TAMER	28	2.2857	15200	0.81818	0.66667	0.83333	8.8321
GIRN	30	2.9	15200	0.375		0.375	8.8321
CERT	74	2.6081	15200	0.57143	0.66667	0.65517	8.8321
COON	20	2.6	15000	0.67742	1	0.7027	8.7159
TULE	44	2.2955	15000	0.85714	0.5	0.68293	8.7159
RASED	33	2.0606	15000	0.58065	0.66667	0.66667	8.7159
URGE	20	3.95	15000	0.47059	0.71429	0.57143	8.7159
WORE	30	2.1667	15000	0.55556	0.7	0.60465	8.7159
ARTIES	28	2.1071	15000	0.52941	0.42857	0.56	8.7159
LORD	40	2.4	15000	0.8125	0.5	0.72222	8.7159
SHARE	50	2.44	15000	0.79268	0.92308	0.8866	8.7159
TOLU	26	2.8846	14800	0.5	0.5	0.44444	8.5997
PENI	47	2.6596	14800	0.61111	0.83333	0.64706	8.5997
GRIT	45	2.7333	14800	0.66667	0.66667	0.70909	8.5997
HOARSE	20	2.3	14800	0.44444	1	0.52941	8.5997
TACE	71	2.3099	14800	0.73469	0.66667	0.73239	8.5997
TRIAL	46	2.3261	14800	0.8871	0.875	0.87671	8.5997
DOOS	21	2.1429	14800	0.5	0.5	0.5	8.5997
SNORE	70	2.5286	14800	0.85526	1	0.8932	8.5997
LOPS	25	3.64	14800	0.42105	0.33333	0.40741	8.5997
MONER	20	2.15	14600	0.5	0.75	0.5	8.4834
EATHE	26	3.9615	14600	0.46667	0.66667	0.58621	8.4834
SANTO	42	2.6667	14600	0.5		0.47059	8.4834
MEARE	24	2.5	14600	0.78947	1	0.83333	8.4834
AUNTER	20	3.7	14600	0.74359	0.6	0.7619	8.4834
NACH	32	3.3125	14600	0.31579	0.75	0.53125	8.4834
SPAE	63	2.7937	14600	0.67347	0.77778	0.74359	8.4834
MENTO	23	2.6957	14600	0.85714	0.73913	0.82222	8.4834
FLAN	21	3.7143	14400	0.57895	0.58333	0.57692	8.3672
DELL	28	2.2857	14400	0.76923	0.5	0.7561	8.3672
IRONE	60	2.8167	14400	0.89189	1	0.91736	8.3672
BRED	45	3.1333	14400	0.4375	1	0.47619	8.3672
ARRET	55	2.5273	14400	0.85714	0.71429	0.78333	8.3672
TRAPE	33	2.4242	14200	0.80392	0.76923	0.88525	8.251
AMUS	31	3.3871	14200	0.6	0.6	0.63415	8.251
SOARE	64	2.5625	14200	0.91176	0.88462	0.89423	8.251
DELS	42	2.2857	14200	0.375	0.7	0.59091	8.251
LAMS	40	2.625	14200	0.64286	0.5	0.62222	8.251
COATE	33	3.2727	14200	0.79688	1	0.84286	8.251
FART	44	2.4545	14200	0.81159	0.9	0.85556	8.251
LOID	53	3.0377	14200	0.4	0.42857	0.41176	8.251
FORA	26	3.0385	14200	0.5	0.5	0.45	8.251
PAIL	20	2.55	14200	0.52	0.57143	0.66667	8.251
CHEAT	27	2.9259	14200	0.68966	1	0.78788	8.251
MARC	32	2.9375	14200	0.77778	0.42857	0.80488	8.251
GUST	22	2.9545	14200	0.7	1	0.70968	8.251
GAPE	21	3.381	14200	0.72581	0.6875	0.84507	8.251
BRAD	20	2.2	14000	0.77273	0.6	0.71875	8.1348
LIPS	21	2.381	14000	0.68182	0.5	0.66667	8.1348
HOPE	34	3.2647	14000	0.82418	0.875	0.82692	8.1348
AALS	36	2.9444	14000	0.28571		0.30769	8.1348
TAILER	21	2.5714	14000	0.83871	0.89474	0.86538	8.1348
TRICE	24	2.5833	14000	0.625	0.5	0.75	8.1348
LEYS	24	3.125	14000	0.4		0.4	8.1348
CHAD	23	3.087	14000	0.69231	1	0.56	8.1348
SCUT	28	3.1071	13800	0.625	0.69231	0.7	8.0186
RASP	37	3.0541	13800	0.71795	0.5	0.74	8.0186
SNIPE	28	2.6786	13800	0.7619	0.81818	0.86	8.0186
DOSH	29	2.2759	13800	0.56	0.5	0.55882	8.0186
SARIN	45	2.3333	13800	0.77273	0.76923	0.78723	8.0186
CHOSE	24	2.5	13800	0.69231	0.5	0.65385	8.0186
EARTH	63	2.9206	13800	0.7037	1	0.825	8.0186
TERSE	47	2.0213	13800	0.5		0.5	8.0186
LEEP	28	2.9643	13800	0.70213	0.6	0.69231	8.0186
SADES	25	2.04	13600	0.5	0.5	0.5	7.9024
WEIR	41	3.6829	13600	0.5	0.75	0.53846	7.9024
WHAT	21	3.1429	13600	0.5	0.75	0.56522	7.9024
EGAL	41	3.7317	13600	0.52	0.6	0.59459	7.9024
BASTE	41	2.9024	13600	0.81053	0.875	0.90476	7.9024
DEAD	33	2.7576	13600	0.66667	0.83333	0.7907	7.9024
ESTATE	26	2.9231	13600	0.5625	0.66667	0.57895	7.9024
LODS	34	2.2353	13600	0.52381	0.5	0.48485	7.9024
CARER	29	2.4138	13600	0.91176	1	0.83333	7.9024
HIRES	21	2.0952	13600	0.6129	0.5	0.7027	7.9024
NARD	55	2.2909	13600	0.71429	1	0.74194	7.9024
LOSH	20	2.8	13600	0.3		0.33333	7.9024
NEAP	52	2.5	13600	0.58824	0.5	0.58824	7.9024
SOLAN	29	2.5862	13400	0.33333		0.46154	7.7862
NAILER	26	2.3077	13400	0.82353	0.8	0.84444	7.7862
LEFT	20	3.3	13400	0.54545	0.66667	0.59259	7.7862
TASER	66	2	13400	0.9	0.95	0.91667	7.7862
ESTRO	63	2.5556	13400	0.55556	1	0.63158	7.7862
DINT	55	2.2	13400	0.875	0.86667	0.82353	7.7862
SLOT	65	2.4769	13400	0.71053	0.8	0.75758	7.7862
BILE	30	2.7333	13400	0.63333	0.77778	0.8	7.7862
HASH	26	2.6154	13400	0.54167	0.71429	0.625	7.7862
HERSE	31	2.0645	13400	0.73529		0.76316	7.7862
EARDS	22	2.1818	13200	0.62069	0.33333	0.64706	7.67
IRATE	73	2.7808	13200	0.5	0.5	0.6	7.67
TAPS	21	2.2381	13200	0.4375	0.66667	0.5	7.67
ITAS	137	2.7372	13200	0.31579		0.4	7.67
DEARE	58	2.5345	13200	0.86667	1	0.90323	7.67
STRAD	32	2.5312	13200	1	0.375	0.46154	7.67
IDOL	52	3.1538	13200	0.25	0.5	0.3	7.67
HELO	47	2.7447	13200	0.52632	1	0.54167	7.67
LAGS	25	2.44	13200	0.82353	0.52941	0.75	7.67
PLAST	24	3.125	13200	0.84615		0.86	7.67
YARD	21	3.0952	13200	0.46154	1	0.53333	7.67
OLLA	41	4.0488	13200	0.36364	0.66667	0.33333	7.67
NOIL	37	2.1351	13200	0.78571	0.64706	0.76087	7.67
GLAD	28	3.3214	13200	0.81818	0.57143	0.80851	7.67
SENOR	71	2.5915	13000		0.4	0.53333	7.5537
DEER	53	2.0943	13000	0.95385	0.95455	0.92473	7.5537
LOAM	26	2.8077	13000	0.6	0.57143	0.56522	7.5537
SENSE	36	2.1111	13000	0.5	0.75	0.625	7.5537
STUD	33	2.7879	13000	0.33333	1	0.42857	7.5537
TERM	72	2.5833	13000	0.9		0.80556	7.5537
HALSE	35	2.4571	13000	0.8	0.5	0.79545	7.5537
ERSES	33	2.4242	13000	0.47826		0.52	7.5537
TAIS	59	2.1695	13000	0.5625	0.5	0.53125	7.5537
STRIP	24	3.1667	12800	0.76	1	0.79487	7.4375
WANE	40	2.4	12800	0.83721	0.78571	0.80247	7.4375
ARID	68	2.5147	12800	0.5		0.42857	7.4375
OPINE	20	2.85	12800	1	0.25	0.4	7.4375
OWRE	36	2.7778	12800	0.63636	1	0.66667	7.4375
TREW	55	2.8545	12800	0.71429	0.94118	0.75	7.4375
AMENT	30	3.3	12800	0.6875	0.5	0.64	7.4375
MONIE	25	2.44	12800	0.71429	0.75	0.75862	7.4375
STEAM	34	2.5294	12800	0.82143	1	0.875	7.4375
OULD	20	4.55	12800	0.38462		0.38462	7.4375
STEW	40	2.2	12800	0.77778	1	0.8	7.4375
RAUN	40	2.275	12800	0.625	0.33333	0.70833	7.4375
DRAT	66	2.4697	12600	0.72727	0.5	0.76316	7.3213
ELATES	25	2.52	12600	0.84615	0.78261	0.85106	7.3213
HOLS	25	2.2	12600	0.5	0.5	0.5	7.3213
GADE	21	2.2381	12600	0.84211	0.85714	0.77419	7.3213
OYER	32	3.125	12600	0.46667	0.65	0.57692	7.3213
PIAN	29	3.3103	12600	0.4		0.33333	7.3213
ACTOR	30	2.5	12600	0.47368	0.45455	0.56522	7.3213
LENG	31	2.4839	12600	0.8	1	0.65385	7.3213
WEET	24	2.8333	12400	0.54286	0.42857	0.73469	7.2051
DEMO	46	3.1304	12400	0.59091	1	0.70455	7.2051
ARCS	46	2.3478	12400	0.56522	0.5	0.61538	7.2051
CREST	47	2.3617	12400	0.58824	0.66667	0.65385	7.2051
HELE	27	2.5185	12400	0.76471	1	0.68966	7.2051
ETAT	85	2.3176	12400	0.85417	1	0.875	7.2051
GATH	22	3.1818	12400	0.875	0.7	0.84375	7.2051
GARI	51	2.4902	12400	0.5	0.75	0.52941	7.2051
MOLA	42	2.7619	12400	0.82143	0.8	0.79245	7.2051
DRAIN	23	2.6087	12400	0.64706	0.5	0.7931	7.2051
TOUN	25	2.68	12200	0.72222	0.5	0.64103	7.0889
MALA	24	3.4167	12200	0.55556	0.5	0.6	7.0889
NURS	38	3.1579	12200	0.36364	0.625	0.65517	7.0889
TOLT	46	2.4783	12200	0.83051	1	0.87143	7.0889
LEARS	23	2	12200	0.7	0.66667	0.72727	7.0889
SEEL	51	2.2353	12200	0.76271	0.8	0.81159	7.0889
OVEN	23	3.6522	12200	0.83333		0.56667	7.0889
LADER	35	2.2286	12200	0.60714	0.9	0.8	7.0889
HARL	35	2.4571	12200	0.57143	0.75	0.67742	7.0889
HEME	25	3.12	12000	0.63636	0.4	0.61905	6.9727
NARK	20	2.6	12000	0.54167	0.5	0.58621	6.9727
TRASH	31	2.4516	12000	0.78723	1	0.89286	6.9727
ROAM	30	2.6333	12000	0.85714	1	0.76923	6.9727
TEINS	48	2.1042	12000	0.73333	0.75	0.78431	6.9727
TAKI	20	3.15	12000	0.4		0.52381	6.9727
REAP	64	2.3125	12000	0.89706	1	0.90476	6.9727
OINTS	36	2.4444	12000	0.38462	0.5	0.41176	6.9727
TREND	33	2.1818	12000	0.86486	1	0.85714	6.9727
TIAN	92	2.337	12000	0.41667	0.83333	0.65385	6.9727
FOREST	20	2.75	11800	0.71429		0.61538	6.8565
CLIT	26	2.3077	11800	0.71429	0.71429	0.77419	6.8565
DANCE	24	3	11800	0.81818	1	0.84444	6.8565
NANE	45	3.5556	11800	0.33333	0.45455	0.6	6.8565
TEILS	31	2	11800	0.72222	1	0.7381	6.8565
SLID	41	3.2683	11800	0.90909	0.77778	0.89189	6.8565
LITRE	50	2.12	11800	0.96078	1	0.92857	6.8565
POIS	32	3.375	11800	0.71429		0.76923	6.8565
ARTY	30	2.9	11800		0.28571	0.35	6.8565
PARTI	24	3.5	11800	0.9375	0.875	0.83721	6.8565
GLARE	36	2.4722	11800	0.72222	0.75	0.79412	6.8565
DOER	75	2.0533	11800	0.90244	1	0.92453	6.8565
WARN	31	2.5161	11800	0.89286	0.8	0.82143	6.8565
WALI	26	3.7308	11800	0.61538	0.66667	0.65217	6.8565
MEES	29	2.2069	11600	0.6	0.5	0.55172	6.7403
ASHET	26	2.2308	11600	0.85714	0.5	0.70833	6.7403
GAIT	61	3.0984	11600	0.72093	0.77778	0.85075	6.7403
HOPS	21	2.2381	11600	0.59259	0.75	0.65625	6.7403
METAL	26	2.5	11600	0.83333	1	0.64706	6.7403
MARA	44	3.0682	11600	0.7	0.2	0.52	6.7403
CLAD	27	3.3333	11600	0.5	1	0.72	6.7403
WORT	28	2.6429	11400	0.78125	1	0.81579	6.6241
SLOP	23	3.5652	11400	0.73913	0.8	0.74286	6.6241
HOOR	38	3.3684	11400	0.375	0.5	0.46667	6.6241
ASIDE	29	2.1034	11400	0.69565		0.69565	6.6241
DRAG	34	2.6176	11400	0.92308		0.76	6.6241
DORM	22	3.0455	11400	0.41667		0.58824	6.6241
SIRI	25	2.6	11400	0.86667	0.83333	0.8	6.6241
SHEET	25	2.16	11400	0.87097	1	0.87805	6.6241
BETS	41	2.0732	11400	0.5		0.53333	6.6241
BROS	31	2.9677	11400	0.92857	0.625	0.8	6.6241
DRIES	44	2.2045	11200	0.5	1	0.73913	6.5078
HAET	88	2.1932	11200	0.88095	0.8	0.86275	6.5078
CARTS	21	2	11200	0.83333		0.8	6.5078
SABE	43	2.9302	11200	0.64516	0.85714	0.8	6.5078
TRANT	39	2.5641	11200	0.89474	0.6	0.83784	6.5078
EATEN	28	2.6429	11200		0.66667	0.55556	6.5078
NITRE	84	2.0357	11200	0.92208	1	0.94286	6.5078
PELL	22	3.0909	11000	0.64865	1	0.84444	6.3916
RENDS	23	2.0435	11000	0.82051	0.75	0.83721	6.3916
TEDS	68	2.0588	11000	0.5	0.66667	0.58824	6.3916
AIMER	25	2.48	11000	0.88462	0.5	0.82353	6.3916
SEMI	81	3.3333	11000		0.5	0.41176	6.3916
THANE	34	2.7353	11000	0.88889	0.57143	0.70833	6.3916
GRISE	30	2.8	11000	0.5	1	0.5625	6.3916
GARRE	21	3.2381	11000	0.89474	0.55556	0.78049	6.3916
HARO	48	2.6042	11000	0.6	0.71429	0.59091	6.3916
COPS	22	2.5455	11000	0.73077	0.5	0.62857	6.3916
TUBE	23	3.6087	11000	0.80952	0.66667	0.85106	6.3916
HEIRS	27	2.0741	11000	0.5		0.5625	6.3916
MONTE	21	2.5238	10800	1	0.4	0.78571	6.2754
ARTEL	49	2.7143	10800	0.73077	0.8125	0.82609	6.2754
GULA	25	4.24	10800	0.22222		0.22222	6.2754
YENS	32	2.3125	10800	0.4375	0.5	0.45455	6.2754
SHADE	29	2.6207	10800	0.84091	1	0.86667	6.2754
TONIES	31	2.9355	10800		0.85714	0.76	6.2754
ETIC	100	3.56	10800	0.4		0.5	6.2754
NOUS	26	2.5	10800	0.5		0.6	6.2754
ORLE	86	2.0814	10800	0.86	0.875	0.83929	6.2754
ETAPE	26	2.8846	10600	0.375		0.4375	6.1592
SENTI	20	2.55	10600	0.6	0.33333	0.53846	6.1592
STEP	52	2.4615	10600	0.66667	0.6	0.66667	6.1592
DREAR	28	2.6786	10600	0.70588	0.57143	0.74074	6.1592
TOWSE	23	2.6957	10600	0.67857	0.85714	0.8	6.1592
RANGI	20	2.7	10600	0.5	1	0.58333	6.1592
AGON	53	4.1132	10600		0.66667	0.53846	6.1592
HADS	29	2.2759	10600	0.64286	0.5	0.59459	6.1592
GORA	55	2.8909	10400	0.5	0.6	0.625	6.043
TARP	34	2.2941	10400	0.66667	0.5	0.63636	6.043
WIDE	28	3.75	10400	0.63265	0.875	0.85294	6.043
PEIN	48	2.2292	10400	0.83333	0.6	0.74194	6.043
BEARE	28	2.6786	10400	0.78947	1	0.90141	6.043
TEALS	39	2	10400	0.77941	0.85714	0.84286	6.043
SHIRT	23	2.1739	10400	0.8125	0.75	0.80645	6.043
GILT	23	2.5652	10400	0.375	0.4	0.4375	6.043
