key	len	boards	present	found	foundByOpp	cellmateMissedPts	missedPts	completion
ILN	3	1523	3046	1434	1230	93800	161200	0.4708
ADEHRS	6	110	251	88	109	93800	228200	0.3506
ADEPR	5	153	375	117	134	93600	206400	0.312
AEORS	5	456	995	96	82	93600	719200	0.09648
COR	3	913	2359	878	768	93600	148100	0.3722
EINP	4	299	726	183	209	93200	217200	0.2521
AEGS	4	344	847	318	210	93200	211600	0.3754
AEMR	4	461	922	462	393	92800	184000	0.5011
EEGRS	5	246	679	67	77	92800	489600	0.09867
AMRST	5	204	521	105	153	92800	332800	0.2015
EEIRST	6	130	260	100	42	92400	224000	0.3846
NOT	3	1733	3466	1805	1694	92100	166100	0.5208
DEORT	5	159	379	133	117	92000	196800	0.3509
ENOP	4	206	625	162	164	92000	185200	0.2592
AEGT	4	312	749	202	203	91600	218800	0.2697
CENOS	5	190	443	111	147	91200	265600	0.2506
OPRST	5	167	431	115	133	91200	252800	0.2668
ALMS	4	367	944	191	196	91200	301200	0.2023
LOST	4	435	1049	424	301	91200	250000	0.4042
ENORSS	6	240	609	39	98	91000	798000	0.06404
ANSW	4	225	689	176	139	90800	205200	0.2554
AMRS	4	315	740	270	229	90800	188000	0.3649
NSTU	4	353	909	206	226	90800	281200	0.2266
CIST	4	391	956	289	209	90800	266800	0.3023
EPR	3	1201	3084	1093	895	90700	199100	0.3544
AMN	3	909	2280	931	779	90600	134900	0.4083
EOPT	4	286	687	304	274	90400	153200	0.4425
AMR	3	1076	2719	1360	1141	90300	135900	0.5002
EEINRST	7	159	378	33	30	90000	621000	0.0873
AELRSST	7	72	166	79	94	90000	156600	0.4759
EEMT	4	283	804	211	292	90000	237200	0.2624
BEIRST	6	98	257	40	53	89600	303800	0.1556
ADEIRT	6	137	305	71	29	89600	327600	0.2328
ACENRS	6	147	372	50	84	89600	450800	0.1344
DEOST	5	169	374	118	90	89600	204800	0.3155
CEHORS	6	71	194	35	57	89600	222600	0.1804
ANRT	4	396	792	348	312	89600	177600	0.4394
EIPRST	6	165	458	30	85	89600	599200	0.0655
EPRSU	5	114	314	83	79	88800	184800	0.2643
EEMRST	6	166	475	55	90	88200	588000	0.1158
EIORST	6	219	524	45	28	88200	670600	0.08588
AEGLR	5	148	397	88	90	88000	247200	0.2217
DEET	4	539	1078	258	277	88000	328000	0.2393
ADEIS	5	263	574	83	65	87200	392800	0.1446
EIRSW	5	158	424	100	104	87200	259200	0.2358
ELNOS	5	262	684	76	64	87200	486400	0.1111
AIS	3	1476	2952	1052	767	87000	190000	0.3564
ADRS	4	453	1079	198	141	86800	352400	0.1835
BORS	4	247	709	138	118	86800	228400	0.1946
AEIPRS	6	144	336	61	59	86800	385000	0.1815
AEEMR	5	153	383	85	61	86400	238400	0.2219
DHOS	4	226	686	136	143	86400	220000	0.1983
ALSST	5	157	356	138	136	86400	174400	0.3876
HOPS	4	183	623	126	129	86000	198800	0.2022
ABELT	5	152	423	111	117	85600	249600	0.2624
EISST	5	244	488	197	169	85600	232800	0.4037
DOST	4	324	776	297	199	85600	191600	0.3827
EHORSS	6	76	175	60	87	85400	161000	0.3429
OORT	4	318	707	255	231	85200	180800	0.3607
MSTU	4	195	626	158	153	85200	187200	0.2524
ARSST	5	292	613	105	127	84800	406400	0.1713
EHNS	4	449	1136	175	214	84800	384400	0.154
EHNOS	5	154	360	123	145	84800	189600	0.3417
CDEO	4	256	695	131	125	84800	225600	0.1885
AMRT	4	504	1008	297	336	84400	284400	0.2946
ENRS	4	752	1504	225	228	84400	511600	0.1496
EILSST	6	128	314	36	47	84000	389200	0.1146
ACELRS	6	96	224	52	73	84000	240800	0.2321
AGINRT	6	95	214	82	77	84000	184800	0.3832
ACERRS	6	84	207	67	84	84000	196000	0.3237
LOOS	4	246	608	248	216	83600	144000	0.4079
IPRST	5	210	565	61	114	83200	403200	0.108
ILNOS	5	200	487	83	76	83200	323200	0.1704
AESTW	5	154	367	86	87	83200	224800	0.2343
EORSSTU	7	60	155	37	37	82800	212400	0.2387
GNOS	4	286	792	167	167	82400	250000	0.2109
EHT	3	1082	3072	655	502	81800	241700	0.2132
ACRST	5	182	406	159	152	81600	197600	0.3916
AILPS	5	149	426	58	72	81600	294400	0.1362
EORSS	5	200	400	154	155	81600	196800	0.385
AERSV	5	93	260	91	109	81600	135200	0.35
DEMOS	5	118	290	119	113	80800	136800	0.4103
APT	3	862	2193	1180	973	80100	101300	0.5381
CDEOR	5	141	338	106	106	80000	185600	0.3136
EEMNS	5	175	472	94	86	80000	302400	0.1992
EORW	4	225	618	126	125	79600	196800	0.2039
AEIPRST	7	101	242	32	24	79200	378000	0.1322
ABENS	5	107	262	90	66	79200	137600	0.3435
ADEI	4	416	832	197	129	78800	254000	0.2368
IMS	3	932	2390	757	646	78600	163300	0.3167
AILST	5	198	427	83	87	78400	275200	0.1944
ADEENR	6	106	241	52	53	78400	264600	0.2158
ADOS	4	564	1685	92	78	78400	637200	0.0546
AERW	4	262	627	219	195	78400	163200	0.3493
AEELR	5	154	361	71	84	78400	232000	0.1967
AORSTT	6	149	365	33	36	78400	464800	0.09041
AEIMNS	6	155	375	49	47	78400	456400	0.1307
IMRS	4	303	761	149	113	78000	244800	0.1958
CORS	4	260	632	150	112	78000	192800	0.2373
ADILS	5	177	443	81	73	77600	289600	0.1828
EOST	4	663	1326	614	342	77600	284800	0.463
DIN	3	1393	2786	1166	1041	77200	162000	0.4185
ACHR	4	315	737	275	276	77200	184800	0.3731
AEEHRT	6	120	285	40	55	77000	343000	0.1404
ORTU	4	243	563	233	230	76800	132000	0.4139
AILRT	5	349	840	112	166	76800	582400	0.1333
AEEGR	5	170	422	61	60	76800	288800	0.1445
ANSTU	5	207	589	67	59	76800	417600	0.1138
ILT	3	1544	3088	1714	1501	76400	137400	0.5551
ABOST	5	111	317	105	75	76000	169600	0.3312
CERTU	5	127	350	61	67	76000	231200	0.1743
ALOT	4	459	1114	144	89	76000	388000	0.1293
AERSSTT	7	95	209	61	74	75600	266400	0.2919
AIRSTT	6	198	500	42	59	75600	641200	0.084
AEEHRS	6	150	340	127	120	75600	298200	0.3735
ELOT	4	369	738	358	364	75200	152000	0.4851
CDEOS	5	122	292	101	77	75200	152800	0.3459
BEIRS	5	190	522	56	55	75200	372800	0.1073
ABLS	4	256	658	149	136	75200	203600	0.2264
ADELR	5	210	444	122	99	75200	257600	0.2748
AHNT	4	332	753	157	172	75200	238400	0.2085
ADEG	4	233	652	122	87	74800	212000	0.1871
NOSW	4	197	596	164	138	74800	172800	0.2752
AMPS	4	153	498	145	120	74800	141200	0.2912
ADEPT	5	116	278	104	78	74400	139200	0.3741
BEIN	4	230	592	120	122	74400	188800	0.2027
EILV	4	138	450	123	130	74400	130800	0.2733
DESU	4	277	838	85	75	74400	301200	0.1014
EPSST	5	178	454	58	70	74400	316800	0.1278
ADERRT	6	121	292	50	79	74200	338800	0.1712
AOT	3	1772	3544	844	528	74200	270000	0.2381
AELSTT	6	121	271	42	43	74200	320600	0.155
ADEIMN	6	103	270	30	32	74200	336000	0.1111
AESV	4	183	505	150	123	74000	142000	0.297
EEMRT	5	210	564	108	134	73600	364800	0.1915
AERR	4	387	774	349	301	73200	170000	0.4509
AEEGRS	6	97	230	37	33	72800	270200	0.1609
ACEHST	6	81	193	46	48	72800	205800	0.2383
ADELNR	6	85	194	50	53	72800	201600	0.2577
MOS	3	758	1964	691	549	72700	127300	0.3518
AMOR	4	265	669	187	130	72400	192800	0.2795
DOOR	4	231	603	136	117	72400	186800	0.2255
DENRS	5	163	351	87	90	72000	211200	0.2479
LNOOS	5	172	392	78	72	72000	251200	0.199
LOOPS	5	75	227	96	92	72000	104800	0.4229
AEMNT	5	198	493	73	84	72000	336000	0.1481
DLOS	4	259	675	151	151	71600	209600	0.2237
CEIRST	6	105	233	50	55	71400	256200	0.2146
ACNRS	5	202	515	64	77	71200	360800	0.1243
ORSTW	5	113	350	55	92	71200	236000	0.1571
AENW	4	211	626	98	101	70800	211200	0.1565
AGINRST	7	52	135	46	42	70200	160200	0.3407
AEENRST	7	113	260	29	20	70200	415800	0.1115
EINRSTT	7	79	178	72	66	70200	190800	0.4045
EIORSS	6	142	324	35	14	70000	404600	0.108
ORTT	4	549	1098	237	307	70000	344400	0.2158
AEFT	4	218	521	186	191	70000	134000	0.357
AEHRST	6	92	190	64	81	70000	176400	0.3368
DEEINS	6	174	426	41	36	70000	539000	0.09624
LOOT	4	219	538	282	240	69600	102400	0.5242
EELPS	5	102	295	87	90	69600	166400	0.2949
AEPSS	5	128	323	66	86	68800	205600	0.2043
AEFRS	5	159	367	180	185	68800	149600	0.4905
OPS	3	656	1719	615	496	68800	110400	0.3578
ELOORT	6	68	174	80	87	68600	131600	0.4598
AEPSST	6	67	154	50	65	68600	145600	0.3247
EHNORS	6	106	239	39	48	68600	280000	0.1632
AEFRST	6	56	139	45	44	68600	131600	0.3237
ABDR	4	279	658	131	134	68400	210800	0.1991
ADEM	4	205	530	225	184	68400	122000	0.4245
EMRSU	5	116	324	63	85	68000	208800	0.1944
ANORT	5	391	970	48	30	68000	737600	0.04948
ADIRS	5	111	267	61	60	68000	164800	0.2285
DEINT	5	266	563	79	85	68000	387200	0.1403
AARST	5	375	943	60	49	68000	706400	0.06363
DENT	4	329	658	303	313	67600	142000	0.4605
BOR	3	592	1672	603	528	67300	106900	0.3606
EEFR	4	160	488	136	143	67200	140800	0.2787
AEHLT	5	164	376	63	77	67200	250400	0.1676
ENOORS	6	85	198	37	39	67200	225400	0.1869
DEINRT	6	83	176	54	54	67200	170800	0.3068
AEKST	5	87	257	105	99	67200	121600	0.4086
BEORS	5	99	239	95	94	67200	115200	0.3975
AIN	3	1561	3122	795	364	67100	232700	0.2546
MOST	4	271	634	279	225	66800	142000	0.4401
EINSW	5	87	218	74	80	66400	115200	0.3394
ACDES	5	111	256	87	86	66400	135200	0.3398
AEMNRS	6	76	177	39	39	65800	193200	0.2203
AELNRT	6	152	340	38	44	65800	422800	0.1118
DEEINR	6	157	377	34	42	65800	480200	0.09019
AIMRS	5	256	600	56	61	65600	435200	0.09333
DIT	3	1282	2564	1150	947	65600	141400	0.4485
AELPR	5	158	357	80	99	65600	221600	0.2241
DEHIS	5	154	378	66	75	65600	249600	0.1746
EIRSV	5	101	250	72	67	65600	142400	0.288
NOOS	4	232	575	113	93	65200	184800	0.1965
EHNOR	5	121	275	64	75	64800	168800	0.2327
DENOS	5	166	385	113	123	64800	217600	0.2935
AMNS	4	273	622	144	111	64800	191200	0.2315
IPS	3	747	1953	508	424	64500	144500	0.2601
DORT	4	451	902	223	231	64400	271600	0.2472
ABELRS	6	66	168	34	42	64400	187600	0.2024
AEGRR	5	130	291	77	84	64000	171200	0.2646
EGIST	5	212	518	56	53	64000	369600	0.1081
ACEHT	5	137	363	64	97	64000	239200	0.1763
AELNR	5	276	603	62	57	64000	432800	0.1028
GIST	4	305	747	211	178	63600	214400	0.2825
AETW	4	174	404	127	121	63600	110800	0.3144
AEFR	4	248	558	209	219	63600	139600	0.3746
AORSS	5	278	632	78	68	63200	443200	0.1234
AELRSTT	7	59	130	47	57	63000	149400	0.3615
ADELNS	6	75	172	42	39	63000	182000	0.2442
EERSSTT	7	59	130	50	46	63000	144000	0.3846
EIORSST	7	85	194	28	11	63000	298800	0.1443
DEIPRS	6	90	217	32	48	63000	259000	0.1475
ACEHRST	7	67	147	39	36	63000	194400	0.2653
LOS	3	1222	2444	1237	1000	62900	120700	0.5061
CEOR	4	263	526	159	173	62800	146800	0.3023
ADOT	4	242	597	111	82	62400	194400	0.1859
ESSTT	5	136	304	78	74	62400	180800	0.2566
ACDR	4	329	658	168	151	62400	196000	0.2553
EORSSU	6	62	149	32	34	61600	163800	0.2148
ADEILS	6	98	217	36	43	61600	253400	0.1659
DEIMN	5	155	310	93	82	61600	173600	0.3
AEEPRS	6	97	209	40	53	61600	236600	0.1914
ALNOT	5	224	553	52	45	61600	400800	0.09403
DEIRR	5	158	365	73	97	61600	233600	0.2
AEINRRST	8	56	140	29	43	61600	244200	0.2071
DEOPT	5	114	272	69	56	61600	162400	0.2537
EERRST	6	109	218	44	47	61600	243600	0.2018
ADEGINR	7	39	106	22	23	61200	151200	0.2075
AILSS	5	139	311	63	64	60800	198400	0.2026
EGOS	4	259	720	66	25	60800	261600	0.09167
EESTT	5	189	378	112	107	60800	212800	0.2963
CDEIS	5	81	196	70	64	60800	100800	0.3571
EORSU	5	109	247	57	63	60800	152000	0.2308
EGN	3	894	2399	410	356	60700	198900	0.1709
EIR	3	2171	4342	718	661	60400	362400	0.1654
AGS	3	667	1702	559	442	60400	114300	0.3284
AEKRST	6	57	157	64	65	60200	130200	0.4076
ALT	3	1101	2202	1212	936	60200	99000	0.5504
IRS	3	1437	2874	703	593	60100	217100	0.2446
GIRST	5	231	598	44	65	60000	443200	0.07358
EILP	4	212	489	194	170	60000	118000	0.3967
OOPST	5	88	222	79	82	60000	114400	0.3559
EGIT	4	235	596	114	120	59600	192800	0.1913
OPT	3	630	1603	731	600	59600	87200	0.456
EEIRRST	7	85	211	27	23	59400	331200	0.128
EILRSTT	7	58	152	47	72	59400	189000	0.3092
ALNOS	5	183	431	65	50	59200	292800	0.1508
ALP	3	606	1565	676	569	59000	88900	0.4319
EGST	4	356	860	228	158	58800	252800	0.2651
AGINST	6	107	233	63	59	58800	238000	0.2704
DEOPST	6	49	128	31	34	58800	135800	0.2422
AEHLRS	6	91	194	38	58	58800	218400	0.1959
NOOST	5	152	304	125	118	58400	143200	0.4112
AHNST	5	176	425	50	57	58400	300000	0.1176
DELSU	5	115	304	37	55	58400	213600	0.1217
ACEHR	5	152	343	97	134	58400	196800	0.2828
AHRS	4	365	730	169	163	58000	224400	0.2315
DEHI	4	233	573	136	137	58000	174800	0.2373
OPRT	4	315	630	202	217	57600	171200	0.3206
AIRSS	5	166	356	92	57	57600	211200	0.2584
ADEHR	5	148	350	64	62	57600	228800	0.1829
ABS	3	605	1519	558	464	57600	96100	0.3673
ACENRST	7	59	140	40	51	57600	180000	0.2857
CHIT	4	207	479	168	156	57600	124400	0.3507
ACDEN	5	130	322	56	62	57600	212800	0.1739
ERSTT	5	602	1493	54	67	57600	1151200	0.03617
ADERTT	6	77	161	47	46	57400	159600	0.2919
CEOSST	6	65	159	32	36	57400	177800	0.2013
EFORST	6	66	150	61	52	57400	124600	0.4067
ACERRT	6	68	157	44	80	57400	158200	0.2803
EIPRSS	6	57	137	50	52	57400	121800	0.365
ABR	3	579	1540	631	521	57200	90900	0.4097
ORSTT	5	163	326	87	89	56800	191200	0.2669
DENOT	5	150	300	121	132	56800	143200	0.4033
EHNST	5	175	383	92	114	56800	232800	0.2402
AHN	3	994	1988	590	518	56800	139800	0.2968
DENU	4	206	510	125	133	56800	154000	0.2451
AEKS	4	142	411	94	92	56400	126800	0.2287
AHPS	4	177	477	123	95	56400	141600	0.2579
EHR	3	1700	3400	668	628	56200	273200	0.1965
EILSV	5	75	241	41	57	56000	160000	0.1701
AELRSV	6	49	134	30	43	56000	145600	0.2239
EINSST	6	146	313	39	35	56000	383600	0.1246
AEENRT	6	132	278	37	41	56000	337400	0.1331
ACEPS	5	86	231	114	127	56000	93600	0.4935
EIL	3	1211	2422	734	487	56000	168800	0.3031
ACDEL	5	115	256	73	66	56000	146400	0.2852
AERSTW	6	71	158	95	87	56000	88200	0.6013
CEHT	4	228	546	115	69	56000	172400	0.2106
CINOS	5	151	453	25	41	56000	342400	0.05519
EGNS	4	299	741	91	77	56000	260000	0.1228
DEMO	4	147	397	140	146	55600	102800	0.3526
ABEN	4	172	436	152	123	55600	113600	0.3486
DLO	3	634	1635	641	539	55300	99400	0.392
AFST	4	203	504	245	174	55200	103600	0.4861
AERTW	5	94	203	89	84	55200	91200	0.4384
ALPST	5	134	329	76	76	55200	202400	0.231
AMT	3	1086	2172	1305	1114	55100	86700	0.6008
EGR	3	986	2530	436	356	55000	209400	0.1723
AEGINRST	8	53	128	24	17	55000	228800	0.1875
AEFL	4	188	511	83	98	54800	171200	0.1624
DEIRRS	6	102	228	30	42	54600	277200	0.1316
EILRTT	6	54	123	48	62	54600	105000	0.3902
ADESTT	6	76	152	79	80	54600	102200	0.5197
ADEILT	6	76	162	52	45	54600	154000	0.321
EENNRT	6	68	136	53	42	54600	116200	0.3897
APSST	5	115	261	80	93	54400	144800	0.3065
OSTU	4	306	737	431	283	54400	122400	0.5848
ABL	3	512	1360	493	400	54400	86700	0.3625
AFRT	4	185	424	172	171	54400	100800	0.4057
APSS	4	198	513	93	109	54400	168000	0.1813
ELRSU	5	115	262	74	83	54400	150400	0.2824
MOOS	4	156	387	126	107	54400	104400	0.3256
EEHST	5	201	472	57	92	54400	332000	0.1208
NSU	3	711	1899	467	372	54100	143200	0.2459
EIRV	4	163	414	141	109	54000	109200	0.3406
AELNRST	7	68	147	34	38	54000	203400	0.2313
ACDEERT	7	40	92	24	15	54000	122400	0.2609
EEN	3	1131	2708	388	371	53800	232000	0.1433
EOPRR	5	105	265	50	58	53600	172000	0.1887
AEGPRS	6	38	99	28	39	53200	99400	0.2828
EHISST	6	85	189	36	52	53200	214200	0.1905
AOPS	4	317	931	61	50	53200	348000	0.06552
DEEIRT	6	105	234	39	40	53200	273000	0.1667
AMNOR	5	151	386	42	36	52800	275200	0.1088
NOSTU	5	103	262	56	42	52800	164800	0.2137
CEIL	4	169	417	92	84	52800	130000	0.2206
ESST	4	541	1082	154	126	52800	371200	0.1423
ADEIL	5	140	309	56	35	52800	202400	0.1812
GINSS	5	88	212	51	57	52800	128800	0.2406
AEENSST	7	71	161	22	21	52200	250200	0.1366
EGNOR	5	75	187	44	46	52000	114400	0.2353
NRU	3	617	1604	435	446	52000	116900	0.2712
AERSY	5	152	376	40	53	52000	268800	0.1064
ADORS	5	170	374	58	21	52000	252800	0.1551
EEPRST	6	70	158	42	49	51800	162400	0.2658
ADEILN	6	73	159	39	33	51800	168000	0.2453
DEINRS	6	78	166	42	51	51800	173600	0.253
AGILNS	6	77	191	26	21	51800	231000	0.1361
DNO	3	923	1846	777	702	51700	106900	0.4209
ELOP	4	142	351	141	153	51600	84000	0.4017
DELU	4	212	586	80	88	51600	202400	0.1365
BDEOR	5	86	200	58	70	51200	113600	0.29
DINT	4	224	448	188	183	51200	104000	0.4196
EFINS	5	74	181	43	41	51200	110400	0.2376
AGNRS	5	112	240	72	67	51200	134400	0.3
EHIR	4	264	528	158	170	51200	148000	0.2992
INSTT	5	197	394	152	160	51200	193600	0.3858
EEL	3	871	1742	532	477	51000	121000	0.3054
ACR	3	734	1468	741	620	50500	72700	0.5048
DEORSS	6	77	171	59	39	50400	156800	0.345
EILRV	5	60	180	40	40	50400	112000	0.2222
AELPRST	7	43	109	39	32	50400	126000	0.3578
EHLOS	5	110	260	44	59	50400	172800	0.1692
AEGMR	5	77	181	51	52	50400	104000	0.2818
AELLSS	6	78	156	40	38	50400	162400	0.2564
ACEL	4	213	426	126	144	50400	120000	0.2958
EENNST	6	73	146	54	50	50400	128800	0.3699
AEERRS	6	77	169	28	38	50400	197400	0.1657
AEERSS	6	94	196	35	51	50400	225400	0.1786
ADENR	5	234	517	62	42	50400	364000	0.1199
CEIN	4	268	536	206	203	50400	132000	0.3843
AEHSST	6	73	163	53	54	50400	154000	0.3252
COS	3	879	1758	764	544	50000	99400	0.4346
BENS	4	208	510	87	77	50000	169200	0.1706
AESW	4	249	574	103	89	50000	188400	0.1794
AEGL	4	193	480	113	99	50000	146800	0.2354
DEEL	4	279	608	153	140	50000	182000	0.2516
AELMR	5	90	187	59	64	49600	102400	0.3155
EILOR	5	140	299	57	54	49600	193600	0.1906
ENNOS	5	112	235	72	72	49600	130400	0.3064
AEELT	5	177	354	64	73	49600	232000	0.1808
NOOT	4	160	440	66	78	49600	149600	0.15
AEILR	5	126	252	62	64	49600	152000	0.246
NOOPS	5	76	204	82	72	49600	97600	0.402
ATW	3	501	1283	594	483	49300	68900	0.463
APSW	4	96	315	92	69	49200	89200	0.2921
GNSU	4	155	419	68	70	49200	140400	0.1623
EGLO	4	167	453	87	92	49200	146400	0.1921
EORSTW	6	58	157	43	59	49000	159600	0.2739
EIRSTV	6	39	107	26	23	49000	113400	0.243
EOPRRS	6	70	171	26	34	49000	203000	0.152
ACDERT	6	73	161	61	65	49000	140000	0.3789
IMOST	5	147	383	45	61	48800	270400	0.1175
DOT	3	887	1774	776	625	48600	99800	0.4374
EORRSST	7	45	112	35	34	48600	138600	0.3125
AEIN	4	525	1050	123	44	48400	370800	0.1171
ABRS	4	186	428	115	88	48400	125200	0.2687
ABNS	4	196	472	108	100	48400	145600	0.2288
HMOS	4	143	413	61	64	48000	140800	0.1477
AEIMN	5	164	370	50	59	48000	256000	0.1351
HOOST	5	83	216	78	86	48000	110400	0.3611
CIT	3	989	1978	916	680	47800	106200	0.4631
APR	3	937	1874	1119	968	47700	75500	0.5971
AELRTT	6	46	99	34	41	47600	91000	0.3434
OOPS	4	144	361	128	97	47600	93200	0.3546
ELORSS	6	74	169	38	68	47600	183400	0.2249
CEHILS	6	49	134	17	17	47600	163800	0.1269
AELNTT	6	74	161	33	21	47600	179200	0.205
DEGINS	6	64	154	32	43	47600	170800	0.2078
AHOR	4	344	826	129	115	47600	278800	0.1562
EEIRRT	6	130	297	24	24	47600	382200	0.08081
AEHRSS	6	59	129	46	70	47600	116200	0.3566
ADELRS	6	78	159	39	43	47600	168000	0.2453
ADL	3	946	1892	840	661	47400	105200	0.444
OTW	3	438	1286	361	332	47300	92500	0.2807
EIMS	4	269	538	130	121	47200	163200	0.2416
EIMSS	5	122	270	48	51	47200	177600	0.1778
ILNS	4	326	652	136	132	47200	206400	0.2086
OOT	3	707	1414	490	452	47200	92400	0.3465
LOPS	4	181	450	123	108	47200	130800	0.2733
AFRST	5	96	205	71	87	47200	107200	0.3463
LMOOS	5	53	154	36	38	47200	94400	0.2338
AELW	4	157	381	112	113	46800	107600	0.294
EINRSST	7	63	142	25	22	46800	210600	0.1761
DEIMT	5	143	286	84	79	46400	161600	0.2937
EIPSS	5	102	231	56	63	46400	140000	0.2424
ADEET	5	143	286	58	27	46400	182400	0.2028
OOR	3	693	1386	490	452	46400	89600	0.3535
IPRS	4	231	567	102	87	46400	186000	0.1799
NOO	3	619	1516	322	267	46200	119400	0.2124
CEORSS	6	62	136	36	45	46200	140000	0.2647
AEHS	4	283	566	141	142	46000	170000	0.2491
OOPR	4	136	341	131	130	46000	84000	0.3842
EMNOR	5	100	223	53	46	45600	136000	0.2377
EFORS	5	80	177	51	47	45600	100800	0.2881
EHIS	4	271	542	114	32	45600	171200	0.2103
COT	3	845	1690	742	543	45600	94800	0.4391
DIST	4	337	674	172	134	45600	200800	0.2552
AELLS	5	127	254	69	72	45600	148000	0.2717
EFILS	5	74	180	43	62	45600	109600	0.2389
AILMS	5	102	222	78	71	45600	115200	0.3514
BINS	4	176	433	84	58	45600	139600	0.194
ACERR	5	107	230	76	90	45600	123200	0.3304
ABOS	4	178	466	53	32	45200	165200	0.1137
DEEM	4	184	450	111	144	45200	135600	0.2467
ACL	3	861	1722	847	750	45100	87500	0.4919
EFR	3	675	1721	380	317	45100	134100	0.2208
AERRSTT	7	47	106	29	37	45000	138600	0.2736
AEHMS	5	95	212	61	75	44800	120800	0.2877
AALN	4	547	1248	80	64	44800	467200	0.0641
OOST	4	220	440	116	115	44800	129600	0.2636
DEIRV	5	55	156	42	46	44800	91200	0.2692
EIKRS	5	62	175	35	18	44800	112000	0.2
AALST	5	212	555	35	30	44800	416000	0.06306
CDEIT	5	96	201	85	56	44800	92800	0.4229
GINRS	5	81	174	55	57	44800	95200	0.3161
ADES	4	400	800	120	116	44800	272000	0.15
DEINNT	6	57	133	20	25	44800	158200	0.1504
AEINS	5	139	278	62	43	44800	172800	0.223
AEGM	4	94	257	104	96	44400	61200	0.4047
CEIS	4	307	614	259	159	44400	142000	0.4218
EMNO	4	208	560	74	76	44400	194400	0.1321
EEMRS	5	168	387	128	96	44000	207200	0.3307
DEIPR	5	99	246	50	61	44000	156800	0.2033
CERSU	5	123	286	86	105	44000	160000	0.3007
AANRT	5	283	661	44	24	44000	493600	0.06657
AEESS	5	110	220	97	69	44000	98400	0.4409
AKST	4	95	314	82	67	44000	92800	0.2611
ASTU	4	240	595	73	66	44000	208800	0.1227
MOSU	4	119	326	60	57	44000	106400	0.184
ANORS	5	186	396	53	34	44000	274400	0.1338
EFILR	5	63	162	40	54	44000	97600	0.2469
DILS	4	246	559	123	104	43600	174400	0.22
HSTU	4	129	361	86	83	43600	110000	0.2382
ISST	4	303	606	153	110	43600	181200	0.2525
NOTU	4	158	375	91	68	43600	113600	0.2427
AEGLNR	6	57	138	22	36	43400	162400	0.1594
AEILMS	6	61	136	22	19	43400	159600	0.1618
EFIRST	6	86	235	19	27	43400	302400	0.08085
ADEINS	6	102	222	41	34	43400	253400	0.1847
EINRTT	6	118	236	103	86	43400	186200	0.4364
DEENTT	6	46	108	36	34	43400	100800	0.3333
AEEMRT	6	70	153	53	43	43400	140000	0.3464
ABEERT	6	58	132	38	34	43400	131600	0.2879
GINORS	6	61	148	29	26	43400	166600	0.1959
CERSTU	6	60	154	18	14	43400	190400	0.1169
DEIV	4	115	328	80	76	43200	99200	0.2439
AKNRS	5	69	215	25	22	43200	152000	0.1163
EENRSTT	7	40	84	32	38	43200	93600	0.381
EEHT	4	292	667	93	104	43200	229600	0.1394
EEPS	4	239	478	134	115	43200	137600	0.2803
AINPT	5	83	190	50	52	43200	112000	0.2632
AEIMR	5	183	437	43	49	43200	315200	0.0984
HNO	3	802	1604	469	433	43100	113500	0.2924
AOR	3	1269	2538	586	402	42800	195200	0.2309
AFR	3	507	1295	372	356	42600	92300	0.2873
INP	3	659	1318	618	513	42400	70000	0.4689
AEHM	4	208	500	65	69	42400	174000	0.13
ACEMS	5	62	145	62	55	42400	66400	0.4276
DOORS	5	107	265	39	46	42400	180800	0.1472
DEOT	4	206	412	156	134	42400	102400	0.3786
GIRT	4	298	693	76	96	42400	246800	0.1097
MOR	3	780	1560	814	684	42200	74600	0.5218
AEEPRT	6	104	226	25	29	42000	281400	0.1106
EEPRSS	6	49	126	20	18	42000	148400	0.1587
AEGINS	6	40	80	30	16	42000	70000	0.375
AGR	3	797	1594	804	671	42000	79000	0.5044
AHMS	4	153	374	143	159	42000	92400	0.3824
DELOOS	6	38	99	25	22	42000	103600	0.2525
EENRTT	6	43	86	42	51	42000	61600	0.4884
ELOV	4	102	293	55	51	41600	95200	0.1877
MOOT	4	125	314	117	112	41600	78800	0.3726
ARY	3	557	1675	231	260	41600	144400	0.1379
